Date,Gold_EUR,Silver_EUR,Platinum_EUR,Palladium_EUR
1979-06-06,288.82,8.39,407.9,117.63
1979-06-07,275.84,8.29,403.9,117.25
1979-06-08,278.96,8.44,413.0,119.68
1979-06-11,279.24,8.44,415.0,121.37
1979-06-12,273.71,8.23,404.7,117.26
1979-06-13,277.15,8.27,414.3,120.07
1979-06-14,274.97,8.3,406.7,120.02
1979-06-15,274.4,8.25,411.5,119.9
1979-06-18,272.59,8.49,407.5,119.62
1979-06-19,272.96,8.4,408.7,119.91
1979-06-20,270.22,8.47,409.6,119.72
1979-06-21,270.98,8.47,411.5,119.25
1979-06-22,270.76,8.45,410.1,119.11
1979-06-25,270.28,8.36,408.3,117.17
1979-06-26,267.53,8.25,401.4,117.4
1979-06-27,264.88,8.2,390.8,114.27
1979-06-28,265.16,8.12,384.4,112.1
1979-06-29,267.33,8.27,392.0,114.17
1979-07-02,268.18,8.2,390.0,114.73
1979-07-03,279.42,8.34,389.0,113.99
1979-07-05,275.06,8.49,394.7,116.58
1979-07-06,283.8,8.47,386.3,114.12
1979-07-09,286.71,8.68,389.6,114.93
1979-07-10,285.06,8.71,384.9,114.34
1979-07-11,285.08,8.72,381.9,113.51
1979-07-12,282.96,8.6,378.7,111.31
1979-07-13,282.0,8.5,372.7,108.53
1979-07-16,287.74,8.67,381.1,111.75
1979-07-17,288.28,9.19,380.8,111.83
1979-07-18,289.69,8.79,379.5,112.32
1979-07-19,289.85,9.19,377.2,110.76
1979-07-20,292.44,9.38,382.1,111.59
1979-07-23,294.88,9.33,377.2,111.64
1979-07-24,295.72,9.25,377.8,112.18
1979-07-25,292.88,9.22,371.9,110.43
1979-07-26,295.95,9.37,374.1,111.49
1979-07-27,296.07,9.23,364.9,110.95
1979-07-30,288.92,9.11,358.4,108.03
1979-07-31,279.52,8.92,353.3,106.24
1979-08-01,282.22,8.98,359.7,107.39
1979-08-02,277.15,8.83,351.8,107.39
1979-08-03,277.9,8.89,355.0,107.38
1979-08-06,272.45,8.69,349.8,105.08
1979-08-07,276.32,8.63,349.3,105.95
1979-08-08,284.24,8.81,355.5,109.57
1979-08-09,289.04,8.92,350.6,109.22
1979-08-10,292.24,8.92,348.1,109.63
1979-08-13,286.44,8.79,339.7,106.88
1979-08-14,290.2,8.82,346.9,107.41
1979-08-15,291.0,8.84,346.3,107.15
1979-08-16,290.83,8.87,354.7,108.57
1979-08-17,288.87,8.9,363.7,109.33
1979-08-20,288.37,9.02,359.4,108.49
1979-08-21,297.24,9.02,369.0,112.33
1979-08-22,300.96,9.19,377.9,113.75
1979-08-23,304.54,9.36,389.0,113.67
1979-08-24,300.59,9.53,389.6,113.6
1979-08-27,303.96,9.56,394.9,113.55
1979-08-28,306.51,9.74,394.8,113.21
1979-08-29,306.07,9.89,391.8,113.42
1979-08-30,307.86,10.04,399.5,116.71
1979-08-31,305.7,10.16,392.7,116.68
1979-09-04,309.12,10.53,396.4,120.34
1979-09-05,317.87,10.88,400.3,121.51
1979-09-06,315.14,11.21,389.5,120.57
1979-09-07,321.12,11.3,383.3,120.27
1979-09-10,323.84,11.69,392.8,123.07
1979-09-11,321.74,11.99,390.4,123.4
1979-09-12,318.52,11.6,381.1,120.8
1979-09-13,328.52,12.01,391.5,122.88
1979-09-14,329.46,12.52,384.0,124.29
1979-09-17,338.6,13.07,391.7,125.91
1979-09-18,347.79,13.81,400.7,127.91
1979-09-19,356.3,14.51,413.1,127.5
1979-09-20,346.22,14.42,422.8,126.15
1979-09-21,347.66,14.74,439.4,128.59
1979-09-24,348.17,15.15,459.2,132.75
1979-09-25,345.27,14.57,473.9,135.39
1979-09-26,352.07,14.91,490.6,140.47
1979-09-27,365.56,15.12,494.6,142.64
1979-09-28,361.23,15.35,501.7,145.03
1979-10-01,378.51,15.68,514.1,150.16
1979-10-02,378.22,15.9,508.3,147.07
1979-10-03,363.56,16.0,502.1,144.25
1979-10-04,345.9,15.65,493.8,140.8
1979-10-05,354.21,15.24,478.8,134.93
1979-10-08,337.54,14.7,461.0,130.42
1979-10-09,368.64,15.79,489.7,137.22
1979-10-10,387.39,16.34,493.3,139.35
1979-10-11,363.44,16.71,487.1,137.39
1979-10-12,371.02,16.74,469.3,131.97
1979-10-15,374.39,16.83,454.1,128.97
1979-10-16,365.38,16.52,449.8,126.59
1979-10-17,363.45,16.51,444.1,125.13
1979-10-18,362.41,16.62,454.5,125.25
1979-10-19,368.83,16.9,460.3,130.94
1979-10-22,366.97,16.84,468.0,132.9
1979-10-23,363.9,16.83,458.9,131.84
1979-10-24,372.55,16.97,467.8,131.62
1979-10-25,364.65,16.68,460.5,129.8
1979-10-26,349.46,16.34,442.8,126.94
1979-10-29,352.63,16.04,426.3,126.09
1979-10-30,355.42,15.91,431.6,126.69
1979-10-31,356.8,16.06,439.6,125.99
1979-11-01,342.76,15.63,424.2,123.65
1979-11-02,347.66,15.47,431.7,122.53
1979-11-05,352.14,15.67,442.6,123.29
1979-11-06,365.18,16.03,460.7,128.8
1979-11-07,362.67,15.88,473.2,129.32
1979-11-08,362.13,15.86,463.8,127.3
1979-11-09,360.06,15.67,462.7,127.47
1979-11-12,365.39,15.66,467.2,129.5
1979-11-13,356.19,15.29,449.0,129.04
1979-11-14,358.13,15.41,441.1,130.69
1979-11-15,355.36,15.35,431.5,128.76
1979-11-16,374.5,15.43,439.7,128.51
1979-11-20,355.95,15.33,450.7,127.73
1979-11-21,355.17,15.02,454.2,128.66
1979-11-23,375.35,15.35,454.9,128.4
1979-11-26,359.71,15.31,440.5,127.38
1979-11-27,366.52,15.67,458.0,129.53
1979-11-28,378.48,16.01,468.2,132.31
1979-11-29,374.35,16.48,470.6,131.89
1979-11-30,381.89,17.09,477.2,132.97
1979-12-03,388.6,17.58,483.9,136.01
1979-12-04,388.12,18.06,482.9,136.48
1979-12-05,397.53,18.06,488.1,136.72
1979-12-06,390.4,17.71,480.2,135.62
1979-12-07,392.05,17.42,488.5,136.86
1979-12-10,400.61,17.79,491.9,137.16
1979-12-11,409.33,18.06,499.8,141.22
1979-12-12,409.36,18.49,495.5,142.78
1979-12-13,419.56,19.11,503.7,145.96
1979-12-14,423.74,19.99,500.2,146.01
1979-12-17,426.99,20.64,513.2,146.37
1979-12-18,437.06,21.45,537.7,150.22
1979-12-19,425.8,21.73,554.3,153.55
1979-12-20,429.0,21.67,571.0,150.82
1979-12-21,441.31,22.31,584.8,155.5
1979-12-26,455.41,23.07,598.9,160.36
1979-12-27,460.5,23.8,618.5,161.07
1979-12-28,464.64,24.82,604.9,161.16
1980-01-02,512.04,26.4,626.5,165.26
1980-01-03,533.16,27.24,660.2,172.89
1980-01-04,536.53,28.14,665.8,174.39
1980-01-07,555.31,28.95,661.3,178.77
1980-01-08,534.96,28.77,645.8,177.53
1980-01-09,531.17,29.41,622.1,181.39
1980-01-10,530.81,30.37,629.3,179.84
1980-01-11,554.28,31.33,648.4,185.61
1980-01-14,636.81,32.18,673.7,193.32
1980-01-15,624.44,33.22,712.1,204.93
1980-01-16,666.25,33.98,744.3,214.67
1980-01-17,698.63,34.91,780.1,225.54
1980-01-18,746.8,35.79,814.9,236.15
1980-01-21,739.49,36.8,817.3,242.42
1980-01-22,808.87,36.0,793.0,235.04
1980-01-23,762.73,35.04,756.3,223.97
1980-01-24,719.21,35.85,728.4,213.57
1980-01-25,588.55,33.39,704.0,203.45
1980-01-28,587.78,32.55,684.6,192.15
1980-01-29,631.64,32.95,710.2,202.62
1980-01-30,606.63,32.51,727.9,203.1
1980-01-31,629.47,31.96,734.2,200.73
1980-02-01,629.58,31.08,751.9,206.13
1980-02-04,604.63,30.14,772.7,213.45
1980-02-05,627.23,31.5,784.0,224.27
1980-02-06,645.99,32.21,813.8,233.61
1980-02-07,632.97,33.97,791.7,231.79
1980-02-08,639.94,34.87,809.2,237.16
1980-02-11,647.35,35.76,833.0,242.44
1980-02-12,640.66,36.07,832.3,247.88
1980-02-13,630.78,35.23,812.8,249.47
1980-02-14,614.71,34.57,810.1,251.67
1980-02-15,607.7,34.16,801.8,256.21
1980-02-19,587.52,33.39,786.9,251.77
1980-02-20,603.21,32.49,777.7,252.85
1980-02-21,597.06,32.98,794.9,254.77
1980-02-22,578.55,31.11,773.6,251.08
1980-02-25,595.2,32.92,789.0,253.7
1980-02-26,574.59,31.19,784.5,253.98
1980-02-27,575.99,31.18,775.3,255.0
1980-02-28,588.32,31.96,794.4,260.11
1980-02-29,583.14,33.11,827.3,270.25
1980-03-03,585.98,32.89,866.2,280.74
1980-03-04,598.2,33.84,906.3,292.99
1980-03-05,589.69,33.75,941.3,303.65
1980-03-06,568.8,33.18,908.4,293.7
1980-03-07,557.14,32.28,872.5,282.81
1980-03-10,526.58,31.59,871.3,273.82
1980-03-11,530.06,30.71,835.7,263.12
1980-03-12,538.92,29.7,768.4,251.34
1980-03-13,508.08,29.0,766.4,242.08
1980-03-14,498.17,28.25,734.2,232.35
1980-03-17,461.23,27.91,682.8,226.1
1980-03-18,470.12,27.0,645.9,214.9
1980-03-19,517.19,25.98,657.3,224.26
1980-03-20,515.11,24.92,626.4,211.88
1980-03-21,544.05,24.12,647.2,208.96
1980-03-24,531.46,23.28,652.0,201.45
1980-03-25,514.74,22.43,617.0,195.19
1980-03-26,506.76,21.45,578.3,183.45
1980-03-27,455.71,20.72,468.8,173.82
1980-03-28,520.11,21.27,532.1,168.52
1980-03-31,519.36,19.06,576.9,173.72
1980-04-01,518.0,18.16,550.9,174.61
1980-04-02,507.12,17.09,566.2,178.29
1980-04-03,504.98,17.59,564.6,176.12
1980-04-07,533.16,15.54,587.8,182.38
1980-04-08,548.92,16.74,607.2,185.23
1980-04-09,533.0,15.52,597.7,186.65
1980-04-10,524.06,15.51,610.3,189.41
1980-04-11,523.43,15.36,608.2,194.17
1980-04-14,498.56,14.6,587.7,187.91
1980-04-15,515.01,14.04,605.5,187.64
1980-04-16,492.13,14.0,575.5,179.4
1980-04-17,497.1,13.62,558.2,175.98
1980-04-18,494.34,13.85,558.8,173.78
1980-04-21,471.05,13.34,538.3,164.91
1980-04-22,486.92,13.39,530.5,175.48
1980-04-23,481.44,13.12,527.7,171.64
1980-04-24,501.96,13.56,545.1,177.46
1980-04-25,508.51,13.97,570.6,177.65
1980-04-28,481.33,13.17,529.6,167.91
1980-04-29,487.33,12.9,542.8,169.14
1980-04-30,467.93,12.0,516.5,156.07
1980-05-01,480.46,11.44,498.0,145.71
1980-05-02,482.47,12.51,505.4,154.46
1980-05-05,481.63,12.34,508.1,150.75
1980-05-06,468.88,12.0,499.3,149.58
1980-05-07,473.31,12.19,508.2,152.16
1980-05-08,471.31,12.05,515.9,151.28
1980-05-09,479.14,12.17,516.4,151.17
1980-05-12,468.28,11.62,505.7,145.72
1980-05-13,478.38,12.03,521.3,148.21
1980-05-14,481.24,12.06,529.7,148.09
1980-05-15,472.5,11.62,512.1,145.74
1980-05-16,473.51,11.61,514.2,146.89
1980-05-19,472.32,11.2,506.1,146.04
1980-05-20,473.42,10.91,502.1,141.01
1980-05-21,464.47,10.45,498.7,140.03
1980-05-22,472.56,10.71,500.2,135.53
1980-05-23,465.12,10.99,495.8,136.53
1980-05-27,473.52,11.34,509.0,140.7
1980-05-28,480.73,11.77,516.4,141.95
1980-05-29,490.2,12.04,517.7,141.09
1980-05-30,506.11,12.72,535.7,145.72
1980-06-02,526.97,13.48,561.6,149.63
1980-06-03,517.98,13.43,547.3,145.56
1980-06-04,538.88,14.1,573.7,151.16
1980-06-05,543.32,14.61,588.2,152.53
1980-06-06,559.59,15.35,599.7,157.89
1980-06-09,572.37,15.95,614.4,167.87
1980-06-10,549.63,15.04,587.5,156.99
1980-06-11,538.2,14.17,559.6,152.63
1980-06-12,551.08,14.33,574.6,151.54
1980-06-13,551.71,14.67,574.9,154.26
1980-06-16,542.01,14.09,561.1,150.19
1980-06-17,548.27,14.28,572.7,153.32
1980-06-18,545.31,13.88,557.2,151.56
1980-06-19,555.45,14.23,573.8,151.87
1980-06-20,552.53,14.44,582.5,152.84
1980-06-23,552.79,14.13,576.3,152.79
1980-06-24,566.35,14.57,595.1,157.56
1980-06-25,565.38,14.54,593.7,154.61
1980-06-26,572.7,14.74,597.8,156.43
1980-06-27,594.59,15.18,615.4,161.78
1980-06-30,591.53,15.29,623.2,167.78
1980-07-01,610.6,15.45,640.2,177.4
1980-07-02,601.89,15.4,632.0,175.56
1980-07-03,608.68,15.56,641.2,180.8
1980-07-07,609.9,15.69,645.4,181.72
1980-07-08,605.26,15.25,640.8,180.02
1980-07-09,594.98,14.85,627.2,174.79
1980-07-10,598.77,14.35,626.7,171.88
1980-07-11,597.7,14.75,621.5,172.94
1980-07-14,577.22,14.35,605.8,169.99
1980-07-15,556.1,13.94,580.7,168.13
1980-07-16,561.96,14.09,580.7,170.42
1980-07-17,552.12,14.07,572.7,171.46
1980-07-18,550.03,14.06,558.7,172.53
1980-07-21,567.1,14.06,564.2,172.43
1980-07-22,568.78,14.49,580.9,177.5
1980-07-23,563.34,14.45,584.7,182.96
1980-07-24,569.05,14.71,588.6,186.07
1980-07-25,604.39,15.01,601.2,189.96
1980-07-28,598.56,14.76,595.4,187.69
1980-07-29,596.09,14.81,595.1,189.02
1980-07-30,579.34,14.5,583.2,185.46
1980-07-31,586.09,14.2,577.5,182.31
1980-08-01,588.51,14.57,583.7,186.3
1980-08-04,594.97,14.6,588.6,190.94
1980-08-05,591.58,14.64,585.8,190.0
1980-08-06,593.09,14.9,585.7,189.26
1980-08-07,599.52,14.97,597.8,191.1
1980-08-08,591.62,14.65,585.6,189.37
1980-08-11,569.52,14.26,567.3,183.38
1980-08-12,577.87,14.47,572.5,184.86
1980-08-13,580.33,14.46,575.0,184.24
1980-08-14,592.91,15.09,584.5,187.01
1980-08-15,581.71,14.92,573.2,185.14
1980-08-18,590.54,15.05,584.2,187.26
1980-08-19,592.52,15.14,594.8,186.71
1980-08-20,614.58,15.58,612.1,191.93
1980-08-21,606.81,15.48,607.5,188.4
1980-08-22,609.71,15.62,610.8,188.66
1980-08-25,595.32,15.27,598.6,185.17
1980-08-26,601.5,15.35,603.7,186.45
1980-08-27,603.19,15.38,600.5,187.0
1980-08-28,599.4,15.25,598.4,183.85
1980-08-29,602.72,15.47,601.3,183.48
1980-09-02,601.7,15.38,601.1,182.97
1980-09-03,599.16,15.27,599.6,183.48
1980-09-04,613.16,15.73,618.0,187.96
1980-09-08,633.2,16.87,644.1,193.7
1980-09-09,633.04,17.82,639.2,195.98
1980-09-10,641.65,18.41,645.8,198.83
1980-09-11,650.29,19.3,655.8,199.6
1980-09-12,642.51,19.53,642.3,198.05
1980-09-15,626.2,18.65,625.4,192.98
1980-09-16,640.44,19.58,644.5,197.16
1980-09-17,632.02,19.55,627.9,191.89
1980-09-18,636.71,19.69,629.5,194.41
1980-09-19,651.33,20.41,648.4,198.71
1980-09-22,679.14,21.48,679.3,205.69
1980-09-23,679.39,22.23,708.2,205.16
1980-09-24,671.42,21.45,690.1,200.09
1980-09-25,671.8,21.53,692.5,199.19
1980-09-26,650.0,20.88,675.7,195.05
1980-09-29,630.99,20.09,652.6,193.99
1980-09-30,639.99,19.75,654.8,194.92
1980-10-01,645.86,20.49,658.8,198.07
1980-10-02,636.44,19.84,649.6,192.88
1980-10-03,635.68,19.18,644.0,191.4
1980-10-06,639.7,19.97,655.1,193.06
1980-10-07,636.68,19.55,647.9,190.36
1980-10-08,638.12,19.83,651.8,189.22
1980-10-09,647.45,20.49,653.4,193.08
1980-10-10,647.55,20.35,658.6,190.19
1980-10-13,639.87,19.89,652.7,189.73
1980-10-14,644.39,20.18,659.9,192.34
1980-10-15,642.26,19.99,662.2,192.77
1980-10-16,635.02,19.68,650.7,191.3
1980-10-17,628.78,19.38,642.8,189.2
1980-10-20,637.91,19.08,644.3,188.5
1980-10-21,637.65,19.18,647.9,188.72
1980-10-22,630.67,18.92,640.7,188.25
1980-10-23,606.49,18.2,621.5,182.62
1980-10-24,611.66,18.19,622.0,182.54
1980-10-27,617.11,18.19,626.3,184.12
1980-10-28,623.3,18.4,636.2,185.63
1980-10-29,623.37,18.78,637.8,186.14
1980-10-30,630.17,18.98,640.4,186.96
1980-10-31,627.44,18.67,634.0,184.52
1980-11-03,643.48,19.25,656.6,189.41
1980-11-05,640.76,19.08,652.3,191.23
1980-11-06,616.58,18.64,633.4,186.17
1980-11-07,609.38,18.25,612.9,178.3
1980-11-10,594.29,17.63,591.2,175.31
1980-11-11,601.6,17.45,605.6,177.07
1980-11-12,602.71,17.93,606.0,175.5
1980-11-13,593.03,18.2,593.9,174.9
1980-11-14,606.68,18.09,610.2,176.34
1980-11-17,611.01,19.07,621.9,179.34
1980-11-18,611.53,19.16,616.6,178.0
1980-11-19,618.48,19.49,627.0,181.35
1980-11-20,633.35,19.99,642.7,184.11
1980-11-21,627.64,19.98,640.5,183.33
1980-11-24,626.78,19.25,621.3,177.47
1980-11-25,634.79,19.08,620.0,178.93
1980-11-26,632.94,19.15,612.0,176.93
1980-11-28,636.86,19.22,627.9,177.47
1980-12-01,643.78,19.35,630.1,179.7
1980-12-02,640.8,19.13,625.8,178.4
1980-12-03,643.76,19.29,629.6,178.32
1980-12-04,637.33,18.89,622.5,173.01
1980-12-05,641.53,18.83,625.9,174.56
1980-12-08,634.59,18.35,618.1,171.83
1980-12-09,618.2,18.03,606.7,167.46
1980-12-10,600.16,17.48,583.8,160.28
1980-12-11,577.58,16.54,573.3,148.74
1980-12-12,604.1,16.31,597.7,149.12
1980-12-15,599.49,16.14,599.7,148.16
1980-12-16,600.29,15.94,594.5,148.11
1980-12-17,596.59,16.39,596.3,147.83
1980-12-18,595.75,16.25,598.8,149.4
1980-12-19,614.75,16.95,612.9,150.98
1980-12-22,606.12,16.51,600.8,147.22
1980-12-23,616.74,17.2,610.4,149.08
1980-12-24,614.79,17.06,600.8,148.37
1980-12-29,596.49,16.16,592.6,145.26
1980-12-30,595.54,15.71,587.7,142.13
1980-12-31,606.66,16.31,605.1,143.7
1981-01-05,598.09,16.61,600.7,144.58
1981-01-06,600.26,16.57,603.4,145.55
1981-01-07,579.19,16.18,587.7,142.0
1981-01-08,581.4,15.81,572.7,140.64
1981-01-09,589.49,15.77,577.8,143.06
1981-01-12,576.65,15.55,567.0,139.15
1981-01-13,580.12,15.73,572.1,141.26
1981-01-14,585.92,15.94,581.4,140.17
1981-01-15,576.53,15.54,563.6,137.67
1981-01-16,584.03,15.88,568.3,137.59
1981-01-19,582.51,15.88,560.7,138.03
1981-01-20,585.58,16.05,564.1,135.58
1981-01-21,580.6,15.54,554.3,135.75
1981-01-22,578.16,15.36,544.2,134.11
1981-01-23,576.54,15.2,531.3,130.65
1981-01-26,554.97,14.8,514.9,125.51
1981-01-27,552.72,14.49,505.6,117.13
1981-01-28,557.41,14.49,498.5,117.92
1981-01-29,567.96,14.98,501.4,111.12
1981-01-30,560.29,14.7,499.9,113.48
1981-02-02,535.62,14.11,490.2,110.17
1981-02-03,552.82,14.36,514.9,113.63
1981-02-04,542.01,14.09,504.3,113.6
1981-02-05,561.18,14.56,527.1,114.44
1981-02-06,564.09,15.01,539.4,120.72
1981-02-09,578.27,15.54,560.4,130.45
1981-02-10,570.0,14.98,540.3,132.39
1981-02-11,558.8,14.47,534.2,127.85
1981-02-12,555.49,13.93,521.0,124.32
1981-02-13,570.29,14.51,532.5,131.25
1981-02-17,570.88,14.81,535.9,132.64
1981-02-18,561.41,14.32,528.3,129.33
1981-02-19,563.57,14.46,536.6,129.88
1981-02-20,552.99,14.13,524.0,129.51
1981-02-23,546.89,13.95,513.8,128.11
1981-02-24,554.41,14.06,526.3,129.87
1981-02-25,544.57,14.25,515.9,128.04
1981-02-26,541.39,13.77,500.5,124.34
1981-02-27,531.64,13.66,497.9,126.54
1981-03-02,513.13,13.24,481.0,121.5
1981-03-03,525.39,13.66,489.6,125.83
1981-03-04,505.37,13.02,475.1,119.27
1981-03-05,511.57,13.13,478.2,121.5
1981-03-06,511.5,13.14,476.8,122.56
1981-03-09,513.57,13.06,479.8,120.88
1981-03-10,524.69,13.25,492.8,120.83
1981-03-11,518.61,12.94,496.7,120.97
1981-03-12,525.52,13.18,501.1,122.01
1981-03-13,528.39,13.39,509.1,123.63
1981-03-16,531.48,13.49,520.6,124.42
1981-03-17,544.91,13.9,540.8,130.61
1981-03-18,535.94,14.02,544.3,129.64
1981-03-19,538.15,13.84,536.1,129.07
1981-03-20,569.46,14.5,561.8,136.16
1981-03-23,564.12,14.1,550.4,130.59
1981-03-24,572.82,14.25,554.1,129.72
1981-03-25,581.69,13.9,555.3,129.17
1981-03-26,605.05,14.54,595.4,136.2
1981-03-27,591.09,14.08,577.2,132.6
1981-03-30,564.16,13.36,548.5,126.71
1981-03-31,568.72,13.02,555.5,125.43
1981-04-01,567.86,13.12,552.5,124.54
1981-04-02,572.22,13.25,554.4,124.84
1981-04-03,580.82,13.42,565.3,127.4
1981-04-06,594.87,13.65,575.6,130.25
1981-04-07,567.69,12.95,546.1,122.56
1981-04-08,573.73,12.8,551.4,122.29
1981-04-09,551.28,12.47,532.5,116.85
1981-04-10,547.58,12.38,508.9,116.91
1981-04-13,542.38,12.53,511.1,114.49
1981-04-14,546.36,12.64,517.7,115.16
1981-04-15,538.94,12.48,510.9,113.76
1981-04-16,555.8,12.84,535.1,118.68
1981-04-20,555.22,12.96,543.1,116.71
1981-04-21,556.49,12.91,542.5,121.14
1981-04-22,550.13,12.6,531.7,117.46
1981-04-23,555.43,12.71,538.0,118.78
1981-04-24,548.57,12.9,525.6,117.57
1981-04-27,549.22,12.94,523.5,118.01
1981-04-28,549.16,12.86,525.8,116.94
1981-04-29,549.82,12.82,521.1,119.5
1981-04-30,554.23,12.9,533.9,119.91
1981-05-01,560.26,12.89,535.0,118.94
1981-05-04,559.97,12.96,531.0,118.9
1981-05-05,565.3,13.09,540.7,118.41
1981-05-06,560.96,13.01,532.6,117.86
1981-05-07,568.0,13.17,544.6,118.73
1981-05-08,574.12,13.62,555.6,124.65
1981-05-11,571.56,13.43,548.0,122.51
1981-05-12,578.58,13.28,556.7,123.37
1981-05-13,567.53,13.22,546.9,121.63
1981-05-14,576.49,13.2,551.4,120.04
1981-05-15,567.66,13.26,545.0,120.52
1981-05-18,573.15,13.31,554.6,120.89
1981-05-19,566.54,13.24,543.1,120.53
1981-05-20,568.58,13.15,546.0,120.91
1981-05-21,557.47,12.96,532.2,120.07
1981-05-22,559.25,12.74,524.6,119.09
1981-05-26,557.08,12.49,525.5,119.44
1981-05-27,581.69,12.78,538.6,118.86
1981-05-28,589.39,12.99,556.4,126.1
1981-05-29,588.41,13.0,556.0,130.59
1981-06-01,583.69,12.78,544.4,122.49
1981-06-02,592.03,12.97,556.2,122.66
1981-06-03,582.79,12.58,539.5,121.52
1981-06-04,589.18,12.65,544.0,119.82
1981-06-05,571.76,12.36,526.3,112.25
1981-06-08,583.3,12.64,537.7,114.44
1981-06-09,577.87,12.42,528.1,109.91
1981-06-10,580.15,12.51,533.9,110.44
1981-06-11,586.86,12.86,544.9,113.92
1981-06-12,584.55,12.98,548.2,111.51
1981-06-15,567.79,12.36,529.8,111.03
1981-06-16,568.73,12.25,529.7,111.34
1981-06-17,564.86,12.26,528.7,111.65
1981-06-18,567.99,12.21,531.9,112.26
1981-06-19,569.91,12.21,536.0,112.52
1981-06-22,572.21,12.33,547.6,113.28
1981-06-23,569.08,12.31,544.4,114.01
1981-06-24,559.61,12.13,531.4,111.56
1981-06-25,553.24,12.0,540.2,110.28
1981-06-26,547.32,11.69,529.3,107.63
1981-06-29,530.06,11.1,509.4,100.61
1981-06-30,526.03,10.8,512.0,102.01
1981-07-01,518.44,10.59,509.3,101.71
1981-07-02,515.09,10.66,505.9,102.65
1981-07-06,507.28,10.65,498.0,100.83
1981-07-07,513.09,10.9,503.1,103.5
1981-07-08,516.76,11.26,510.9,104.11
1981-07-09,525.28,11.5,523.5,107.21
1981-07-10,527.63,11.66,524.4,109.78
1981-07-13,508.2,11.12,503.6,104.13
1981-07-14,520.27,11.18,514.5,104.93
1981-07-15,511.24,11.02,505.8,103.48
1981-07-16,516.01,11.19,509.9,106.04
1981-07-17,522.58,11.42,521.7,107.38
1981-07-20,515.68,11.09,509.0,106.15
1981-07-21,521.22,11.21,518.2,107.16
1981-07-22,510.57,10.97,506.3,106.12
1981-07-23,512.61,10.92,508.3,108.24
1981-07-24,510.31,10.84,506.7,107.14
1981-07-27,502.06,10.65,494.9,107.16
1981-07-28,508.82,10.99,505.3,108.02
1981-07-29,508.44,10.97,504.5,109.5
1981-07-30,534.71,10.84,506.2,109.11
1981-07-31,536.24,10.95,510.0,108.21
1981-08-03,526.69,10.85,497.0,106.63
1981-08-04,531.0,10.9,503.2,106.98
1981-08-05,526.7,10.82,497.6,107.19
1981-08-06,540.66,11.35,509.9,108.47
1981-08-07,538.42,11.2,509.2,108.77
1981-08-10,547.72,11.52,519.9,109.15
1981-08-11,562.92,11.97,543.4,111.8
1981-08-12,542.03,11.56,532.2,111.87
1981-08-13,553.62,12.39,561.4,115.89
1981-08-14,557.79,12.34,558.7,119.59
1981-08-17,554.35,12.35,561.9,119.45
1981-08-18,583.38,12.73,578.0,121.8
1981-08-19,584.02,13.1,577.0,123.72
1981-08-20,567.59,12.72,555.2,116.31
1981-08-21,568.25,12.66,552.2,115.28
1981-08-24,549.21,12.15,532.6,110.1
1981-08-25,548.78,11.81,525.8,108.99
1981-08-26,544.04,11.74,523.3,110.45
1981-08-27,553.44,12.19,539.6,109.67
1981-08-28,559.26,12.15,538.3,106.7
1981-08-31,556.6,12.2,529.4,108.31
1981-09-01,560.08,12.29,541.1,108.19
1981-09-02,566.19,12.62,549.2,109.61
1981-09-03,575.25,13.16,551.4,111.82
1981-09-04,563.11,12.88,536.0,108.54
1981-09-08,560.34,13.11,535.4,109.07
1981-09-09,577.5,13.69,553.6,115.0
1981-09-10,571.34,14.11,552.2,112.3
1981-09-11,578.6,14.21,556.9,111.17
1981-09-14,580.48,14.3,554.6,113.44
1981-09-15,562.15,13.84,534.5,108.47
1981-09-16,551.28,13.41,526.1,105.76
1981-09-17,533.67,12.67,500.6,101.47
1981-09-18,541.2,12.03,504.7,100.56
1981-09-21,551.11,12.38,508.1,101.3
1981-09-22,555.82,12.32,517.4,101.33
1981-09-23,553.72,12.08,514.2,100.13
1981-09-24,545.79,11.57,512.5,99.89
1981-09-25,525.91,11.01,478.7,93.03
1981-09-28,530.12,10.89,492.7,94.43
1981-09-29,523.1,10.99,484.1,93.36
1981-09-30,528.07,11.18,491.2,95.36
1981-10-01,524.12,11.41,495.2,96.84
1981-10-02,526.41,11.42,498.1,95.75
1981-10-05,508.27,10.55,478.4,91.04
1981-10-06,533.03,11.18,500.5,95.06
1981-10-07,515.99,10.7,487.1,92.16
1981-10-08,517.53,10.92,486.9,92.31
1981-10-09,513.31,10.85,484.4,90.19
1981-10-12,507.69,10.63,476.8,89.75
1981-10-13,519.42,11.14,493.9,91.47
1981-10-14,515.1,11.16,481.3,91.17
1981-10-15,514.69,10.96,481.4,90.09
1981-10-16,513.54,10.98,483.4,89.4
1981-10-19,506.87,10.65,478.5,88.5
1981-10-20,501.84,10.53,474.1,88.44
1981-10-21,510.49,10.72,481.0,88.81
1981-10-22,513.8,10.85,485.4,89.14
1981-10-23,508.63,10.83,480.9,88.19
1981-10-26,509.12,10.67,483.8,87.78
1981-10-27,514.6,10.9,486.8,87.36
1981-10-28,502.82,10.7,476.4,84.82
1981-10-29,504.37,10.92,482.8,85.44
1981-10-30,496.03,10.64,471.4,84.32
1981-11-02,492.99,10.46,467.6,84.12
1981-11-03,494.93,10.53,470.5,84.12
1981-11-04,491.44,10.48,467.1,84.38
1981-11-05,491.84,10.53,469.1,85.09
